"Index";"Charge_Type";"Date";"HV_Code";"Charge_Duration";"Start_Time";"End_Time";"Time_Zone";"DayType";"KWh";"Splits";"Noise"
6602;"L2";"4/1/2010";"H135.V243";1;"9:50";NA;"Shoulder 1";"W";1,1;FALSE;0
6603;"L2";"4/1/2010";"H135.V243";2;"19:40";NA;"Peak";"W";2,2;TRUE;0
6604;"L2";"4/1/2010";"H135.V243";2;"20:00";NA;"Shoulder 2";"W";2,2;TRUE;0
6605;"L2";"5/1/2010";"H135.V243";1;"4:50";NA;"Off Peak";"W";1,1;FALSE;0
6606;"L2";"5/1/2010";"H135.V243";3;"9:30";NA;"Shoulder 1";"W";3,3;FALSE;0
6607;"L2";"5/1/2010";"H135.V243";1;"17:20";NA;"Peak";"W";1,1;FALSE;0
6608;"L2";"5/1/2010";"H135.V243";2;"23:40";NA;"Off Peak";"W";2,2;FALSE;0
6612;"L2";"6/1/2010";"H135.V243";3;"9:50";NA;"Shoulder 1";"W";3,3;FALSE;0
6609;"L2";"6/1/2010";"H135.V243";1;"11:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6610;"L2";"6/1/2010";"H135.V243";1;"14:00";NA;"Peak";"W";1,1;FALSE;0
6611;"L2";"6/1/2010";"H135.V243";1;"15:50";NA;"Peak";"W";1,1;FALSE;0
6613;"L2";"8/1/2010";"H135.V243";2;"17:00";NA;"Peak";"W";2,2;FALSE;0
6614;"L2";"8/1/2010";"H135.V243";3;"22:10";NA;"Off Peak";"W";3,3;FALSE;0
6615;"L2";"4/1/2010";"H135.V244";1;"15:40";NA;"Peak";"W";1,1;FALSE;0
6616;"L2";"6/1/2010";"H135.V244";2;"11:00";NA;"Shoulder 1";"W";2,2;FALSE;0
6617;"L2";"6/1/2010";"H135.V244";1;"14:50";NA;"Peak";"W";1,1;FALSE;0
6618;"L2";"7/1/2010";"H135.V244";1;"6:10";NA;"Off Peak";"W";1,1;FALSE;0
6619;"L2";"7/1/2010";"H135.V244";3;"13:10";NA;"Shoulder 1";"W";3,3;FALSE;0
6620;"L2";"7/1/2010";"H135.V244";3;"17:10";NA;"Peak";"W";3,3;FALSE;0
6621;"L2";"8/1/2010";"H135.V244";1;"13:20";NA;"Shoulder 1";"W";1,1;FALSE;0
6622;"L2";"8/1/2010";"H135.V244";1;"17:30";NA;"Peak";"W";1,1;FALSE;0
6623;"L2";"8/1/2010";"H135.V244";1;"19:50";NA;"Peak";"W";1,1;TRUE;0
6624;"L2";"8/1/2010";"H135.V244";4;"20:00";NA;"Shoulder 2";"W";4,4;TRUE;0
6625;"L2";"4/1/2010";"H136.V245";1;"15:30";NA;"Peak";"W";1,1;FALSE;0
6626;"L2";"4/1/2010";"H136.V245";1;"20:30";NA;"Shoulder 2";"W";1,1;FALSE;0
6628;"L2";"5/1/2010";"H136.V245";1;"11:50";NA;"Shoulder 1";"W";1,1;FALSE;0
6629;"L2";"5/1/2010";"H136.V245";2;"18:50";NA;"Peak";"W";2,2;FALSE;0
6627;"L2";"5/1/2010";"H136.V245";1;"21:20";NA;"Shoulder 2";"W";1,1;FALSE;0
6630;"L2";"6/1/2010";"H136.V245";1;"12:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6631;"L2";"6/1/2010";"H136.V245";1;"19:50";NA;"Peak";"W";1,1;FALSE;0
6632;"L2";"7/1/2010";"H136.V245";1;"11:20";NA;"Shoulder 1";"W";1,1;FALSE;0
6634;"L2";"4/1/2010";"H137.V246";2;"13:20";NA;"Shoulder 1";"W";2,2;FALSE;0
6635;"L2";"4/1/2010";"H137.V246";1;"16:10";NA;"Peak";"W";1,1;FALSE;0
6633;"L2";"4/1/2010";"H137.V246";2;"22:50";NA;"Off Peak";"W";2,2;FALSE;0
6636;"L2";"5/1/2010";"H137.V246";1;"13:30";NA;"Shoulder 1";"W";1,1;FALSE;0
6637;"L2";"6/1/2010";"H137.V246";1;"3:00";NA;"Off Peak";"W";1,1;FALSE;0
6638;"L2";"6/1/2010";"H137.V246";1;"14:40";NA;"Peak";"W";1,1;FALSE;0
6639;"L2";"6/1/2010";"H137.V246";1;"18:30";NA;"Peak";"W";1,1;FALSE;0
6640;"L2";"6/1/2010";"H137.V246";2;"22:20";NA;"Off Peak";"W";2,2;FALSE;0
6641;"L2";"7/1/2010";"H137.V246";1;"8:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6642;"L2";"7/1/2010";"H137.V246";1;"20:10";NA;"Shoulder 2";"W";1,1;FALSE;0
6643;"L2";"7/1/2010";"H137.V246";1;"21:00";NA;"Shoulder 2";"W";1,1;FALSE;0
6644;"L2";"8/1/2010";"H137.V246";1;"12:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6645;"L2";"8/1/2010";"H137.V246";1;"16:10";NA;"Peak";"W";1,1;FALSE;0
6646;"L2";"4/1/2010";"H138.V247";3;"14:50";NA;"Peak";"W";3,3;FALSE;0
6647;"L2";"6/1/2010";"H138.V247";1;"9:00";NA;"Shoulder 1";"W";1,1;FALSE;0
6648;"L2";"6/1/2010";"H138.V247";2;"12:40";NA;"Shoulder 1";"W";2,2;FALSE;0
6649;"L2";"6/1/2010";"H138.V247";10;"23:10";NA;"Off Peak";"W";11;FALSE;0
6650;"L2";"7/1/2010";"H138.V247";10;"11:50";NA;"Shoulder 1";"W";11;FALSE;0
6651;"L2";"7/1/2010";"H138.V247";10;"18:20";NA;"Peak";"W";11;FALSE;0
6652;"L2";"4/1/2010";"H138.V248";3;"9:10";NA;"Shoulder 1";"W";3,3;FALSE;0
6653;"L2";"4/1/2010";"H138.V248";1;"11:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6654;"L2";"4/1/2010";"H138.V248";1;"13:50";NA;"Shoulder 1";"W";1,1;TRUE;0
6655;"L2";"4/1/2010";"H138.V248";1;"14:00";NA;"Peak";"W";1,1;TRUE;0
6656;"L2";"5/1/2010";"H138.V248";1;"14:50";NA;"Peak";"W";1,1;FALSE;0
6657;"L2";"5/1/2010";"H138.V248";3;"19:30";NA;"Peak";"W";3,3;TRUE;0
6658;"L2";"5/1/2010";"H138.V248";2;"20:00";NA;"Shoulder 2";"W";2,2;TRUE;0
6659;"L2";"6/1/2010";"H138.V248";5;"16:30";NA;"Peak";"W";5,5;FALSE;0
6660;"L2";"6/1/2010";"H138.V248";2;"21:30";NA;"Shoulder 2";"W";2,2;FALSE;0
6661;"L2";"7/1/2010";"H138.V248";3;"16:10";NA;"Peak";"W";3,3;FALSE;0
6662;"L2";"7/1/2010";"H138.V248";1;"18:00";NA;"Peak";"W";1,1;FALSE;0
6663;"L2";"8/1/2010";"H138.V248";1;"8:50";NA;"Shoulder 1";"W";1,1;FALSE;0
6664;"L2";"4/1/2010";"H139.V249";2;"1:30";NA;"Off Peak";"W";2,2;FALSE;0
6665;"L2";"4/1/2010";"H139.V249";1;"12:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6666;"L2";"4/1/2010";"H139.V249";1;"16:50";NA;"Peak";"W";1,1;FALSE;0
6667;"L2";"4/1/2010";"H139.V249";1;"23:20";NA;"Off Peak";"W";1,1;FALSE;0
6668;"L2";"5/1/2010";"H139.V249";2;"0:30";NA;"Off Peak";"W";2,2;FALSE;0
6669;"L2";"5/1/2010";"H139.V249";1;"21:10";NA;"Shoulder 2";"W";1,1;FALSE;0
6670;"L2";"6/1/2010";"H139.V249";3;"0:50";NA;"Off Peak";"W";3,3;FALSE;0
6671;"L2";"6/1/2010";"H139.V249";1;"5:20";NA;"Off Peak";"W";1,1;FALSE;0
6672;"L2";"7/1/2010";"H139.V249";2;"0:40";NA;"Off Peak";"W";2,2;FALSE;0
6673;"L2";"7/1/2010";"H139.V249";2;"4:50";NA;"Off Peak";"W";2,2;FALSE;0
6675;"L2";"7/1/2010";"H139.V249";1;"7:30";NA;"Shoulder 1";"W";1,1;FALSE;0
6674;"L2";"7/1/2010";"H139.V249";1;"16:10";NA;"Peak";"W";1,1;FALSE;0
6676;"L2";"7/1/2010";"H139.V249";2;"21:30";NA;"Shoulder 2";"W";2,2;FALSE;0
6677;"L2";"8/1/2010";"H139.V249";3;"13:30";NA;"Shoulder 1";"W";3,3;FALSE;0
6678;"L2";"5/1/2010";"H139.V250";2;"14:40";NA;"Peak";"W";2,2;FALSE;0
6679;"L2";"6/1/2010";"H139.V250";1;"15:00";NA;"Peak";"W";1,1;FALSE;0
6680;"L2";"7/1/2010";"H139.V250";1;"9:00";NA;"Shoulder 1";"W";1,1;FALSE;0
6681;"L2";"7/1/2010";"H139.V250";3;"11:00";NA;"Shoulder 1";"W";3,3;FALSE;0
6682;"L2";"8/1/2010";"H139.V250";3;"10:30";NA;"Shoulder 1";"W";3,3;FALSE;0
6683;"L2";"8/1/2010";"H139.V250";1;"13:10";NA;"Shoulder 1";"W";1,1;FALSE;0
6684;"L2";"8/1/2010";"H139.V250";2;"16:10";NA;"Peak";"W";2,2;FALSE;0
6685;"L2";"4/1/2010";"H140.V251";1;"0:00";NA;"Off Peak";"W";1,1;FALSE;0
6686;"L2";"4/1/2010";"H140.V251";1;"21:50";NA;"Shoulder 2";"W";1,1;TRUE;0
6687;"L2";"4/1/2010";"H140.V251";1;"22:00";NA;"Off Peak";"W";1,1;TRUE;0
6689;"L2";"5/1/2010";"H140.V251";3;"1:00";NA;"Off Peak";"W";3,3;FALSE;0
6688;"L2";"5/1/2010";"H140.V251";1;"9:50";NA;"Shoulder 1";"W";1,1;FALSE;0
6690;"L2";"6/1/2010";"H140.V251";1;"16:40";NA;"Peak";"W";1,1;FALSE;0
6691;"L2";"7/1/2010";"H140.V251";1;"1:00";NA;"Off Peak";"W";1,1;FALSE;0
6692;"L2";"8/1/2010";"H140.V251";1;"10:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6694;"L2";"8/1/2010";"H140.V251";3;"21:30";NA;"Shoulder 2";"W";3,3;TRUE;0
6695;"L2";"8/1/2010";"H140.V251";1;"22:00";NA;"Off Peak";"W";1,1;TRUE;0
6693;"L2";"8/1/2010";"H140.V251";1;"23:50";NA;"Off Peak";"W";1,1;FALSE;0
6696;"L2";"4/1/2010";"H141.V252";2;"6:00";NA;"Off Peak";"W";2,2;FALSE;0
6697;"L2";"4/1/2010";"H141.V252";1;"12:10";NA;"Shoulder 1";"W";1,1;FALSE;0
6699;"L2";"5/1/2010";"H141.V252";3;"11:10";NA;"Shoulder 1";"W";3,3;FALSE;0
6698;"L2";"5/1/2010";"H141.V252";3;"12:50";NA;"Shoulder 1";"W";3,3;FALSE;0
6700;"L2";"6/1/2010";"H141.V252";1;"12:20";NA;"Shoulder 1";"W";1,1;FALSE;0
6701;"L2";"7/1/2010";"H141.V252";2;"13:10";NA;"Shoulder 1";"W";2,2;FALSE;0
6702;"L2";"5/1/2010";"H141.V253";1;"11:20";NA;"Shoulder 1";"W";1,1;FALSE;0
6704;"L2";"7/1/2010";"H141.V253";1;"13:10";NA;"Shoulder 1";"W";1,1;FALSE;0
6703;"L2";"7/1/2010";"H141.V253";1;"20:40";NA;"Shoulder 2";"W";1,1;FALSE;0
6705;"L2";"7/1/2010";"H141.V253";4;"21:00";NA;"Shoulder 2";"W";4,4;FALSE;0
6706;"L2";"8/1/2010";"H141.V253";1;"9:50";NA;"Shoulder 1";"W";1,1;FALSE;0
6707;"L2";"8/1/2010";"H141.V253";1;"10:50";NA;"Shoulder 1";"W";1,1;FALSE;0
6708;"L2";"8/1/2010";"H141.V253";5;"13:10";NA;"Shoulder 1";"W";5,5;FALSE;0
6709;"L2";"4/1/2010";"H142.V254";1;"12:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6710;"L2";"5/1/2010";"H142.V254";1;"11:20";NA;"Shoulder 1";"W";1,1;FALSE;0
6711;"L2";"5/1/2010";"H142.V254";2;"16:10";NA;"Peak";"W";2,2;FALSE;0
6712;"L2";"5/1/2010";"H142.V254";1;"19:20";NA;"Peak";"W";1,1;FALSE;0
6713;"L2";"6/1/2010";"H142.V254";2;"10:50";NA;"Shoulder 1";"W";2,2;FALSE;0
6714;"L2";"6/1/2010";"H142.V254";1;"15:10";NA;"Peak";"W";1,1;FALSE;0
6715;"L2";"6/1/2010";"H142.V254";1;"15:50";NA;"Peak";"W";1,1;FALSE;0
6716;"L2";"4/1/2010";"H142.V255";1;"15:10";NA;"Peak";"W";1,1;FALSE;0
6717;"L2";"6/1/2010";"H142.V255";3;"13:10";NA;"Shoulder 1";"W";3,3;FALSE;0
6718;"L2";"7/1/2010";"H142.V255";3;"10:30";NA;"Shoulder 1";"W";3,3;FALSE;0
6719;"L2";"7/1/2010";"H142.V255";1;"19:30";NA;"Peak";"W";1,1;FALSE;0
6720;"L2";"8/1/2010";"H142.V255";2;"15:50";NA;"Peak";"W";2,2;FALSE;0
6721;"L2";"8/1/2010";"H142.V255";6;"21:00";NA;"Shoulder 2";"W";6,6;TRUE;0
6722;"L2";"8/1/2010";"H142.V255";4;"22:00";NA;"Off Peak";"W";4,4;TRUE;0
6723;"L2";"4/1/2010";"H143.V256";1;"16:40";NA;"Peak";"W";1,1;FALSE;0
6724;"L2";"4/1/2010";"H143.V256";1;"23:50";NA;"Off Peak";"W";1,1;FALSE;0
6725;"L2";"5/1/2010";"H143.V256";2;"14:50";NA;"Peak";"W";2,2;FALSE;0
6726;"L2";"6/1/2010";"H143.V256";2;"13:30";NA;"Shoulder 1";"W";2,2;FALSE;0
6727;"L2";"6/1/2010";"H143.V256";1;"22:00";NA;"Off Peak";"W";1,1;FALSE;0
6728;"L2";"7/1/2010";"H143.V256";1;"22:20";NA;"Off Peak";"W";1,1;FALSE;0
6731;"L2";"8/1/2010";"H143.V256";3;"3:10";NA;"Off Peak";"W";3,3;FALSE;0
6729;"L2";"8/1/2010";"H143.V256";1;"8:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6730;"L2";"8/1/2010";"H143.V256";1;"17:00";NA;"Peak";"W";1,1;FALSE;0
6732;"L2";"4/1/2010";"H143.V257";1;"5:10";NA;"Off Peak";"W";1,1;FALSE;0
6733;"L2";"4/1/2010";"H143.V257";1;"14:00";NA;"Peak";"W";1,1;FALSE;0
6734;"L2";"4/1/2010";"H143.V257";1;"23:30";NA;"Off Peak";"W";1,1;FALSE;0
6735;"L2";"5/1/2010";"H143.V257";1;"0:10";NA;"Off Peak";"W";1,1;FALSE;0
6736;"L2";"5/1/2010";"H143.V257";1;"3:00";NA;"Off Peak";"W";1,1;FALSE;0
6737;"L2";"5/1/2010";"H143.V257";1;"16:30";NA;"Peak";"W";1,1;FALSE;0
6738;"L2";"5/1/2010";"H143.V257";1;"19:30";NA;"Peak";"W";1,1;FALSE;0
6739;"L2";"6/1/2010";"H143.V257";1;"3:20";NA;"Off Peak";"W";1,1;FALSE;0
6740;"L2";"6/1/2010";"H143.V257";1;"11:30";NA;"Shoulder 1";"W";1,1;FALSE;0
6741;"L2";"7/1/2010";"H143.V257";1;"11:50";NA;"Shoulder 1";"W";1,1;FALSE;0
6742;"L2";"7/1/2010";"H143.V257";1;"19:50";NA;"Peak";"W";1,1;FALSE;0
6743;"L2";"8/1/2010";"H143.V257";2;"1:20";NA;"Off Peak";"W";2,2;FALSE;0
6744;"L2";"8/1/2010";"H143.V257";1;"5:10";NA;"Off Peak";"W";1,1;FALSE;0
6745;"L2";"8/1/2010";"H143.V257";1;"14:30";NA;"Peak";"W";1,1;FALSE;0
6746;"L2";"4/1/2010";"H144.V258";1;"10:00";NA;"Shoulder 1";"W";1,1;FALSE;0
6747;"L2";"6/1/2010";"H144.V258";1;"16:30";NA;"Peak";"W";1,1;FALSE;0
6748;"L2";"7/1/2010";"H144.V258";3;"4:10";NA;"Off Peak";"W";3,3;FALSE;0
6749;"L2";"8/1/2010";"H144.V258";3;"1:20";NA;"Off Peak";"W";3,3;FALSE;0
6750;"L2";"8/1/2010";"H144.V258";1;"12:20";NA;"Shoulder 1";"W";1,1;FALSE;0
6751;"L2";"4/1/2010";"H144.V259";1;"8:00";NA;"Shoulder 1";"W";1,1;FALSE;0
6752;"L2";"5/1/2010";"H144.V259";3;"0:20";NA;"Off Peak";"W";3,3;FALSE;0
6753;"L2";"6/1/2010";"H144.V259";2;"12:30";NA;"Shoulder 1";"W";2,2;FALSE;0
6754;"L2";"6/1/2010";"H144.V259";4;"15:50";NA;"Peak";"W";4,4;FALSE;0
6756;"L2";"7/1/2010";"H144.V259";2;"15:40";NA;"Peak";"W";2,2;FALSE;0
6757;"L2";"7/1/2010";"H144.V259";10;"18:00";NA;"Peak";"W";11;FALSE;0
6755;"L2";"7/1/2010";"H144.V259";1;"20:40";NA;"Shoulder 2";"W";1,1;FALSE;0
6758;"L2";"8/1/2010";"H144.V259";4;"10:50";NA;"Shoulder 1";"W";4,4;FALSE;0
6759;"L2";"4/1/2010";"H145.V260";3;"0:00";NA;"Off Peak";"W";3,3;FALSE;0
6760;"L2";"4/1/2010";"H145.V260";1;"9:10";NA;"Shoulder 1";"W";1,1;FALSE;0
6761;"L2";"4/1/2010";"H145.V260";1;"11:20";NA;"Shoulder 1";"W";1,1;FALSE;0
6762;"L2";"4/1/2010";"H145.V260";8;"23:50";NA;"Off Peak";"W";8,8;FALSE;0
6763;"L2";"5/1/2010";"H145.V260";1;"10:20";NA;"Shoulder 1";"W";1,1;FALSE;0
6764;"L2";"5/1/2010";"H145.V260";1;"18:00";NA;"Peak";"W";1,1;FALSE;0
6765;"L2";"5/1/2010";"H145.V260";4;"19:20";NA;"Peak";"W";4,4;TRUE;0
6766;"L2";"5/1/2010";"H145.V260";12;"20:00";NA;"Shoulder 2";"W";13,2;TRUE;0
6768;"L2";"6/1/2010";"H145.V260";1;"17:20";NA;"Peak";"W";1,1;FALSE;0
6769;"L2";"6/1/2010";"H145.V260";5;"19:10";NA;"Peak";"W";5,5;TRUE;0
6770;"L2";"6/1/2010";"H145.V260";4;"20:00";NA;"Shoulder 2";"W";4,4;TRUE;0
6767;"L2";"6/1/2010";"H145.V260";1;"21:00";NA;"Shoulder 2";"W";1,1;FALSE;0
6771;"L2";"7/1/2010";"H145.V260";7;"1:20";NA;"Off Peak";"W";7,7;FALSE;0
6772;"L2";"7/1/2010";"H145.V260";1;"22:50";NA;"Off Peak";"W";1,1;FALSE;0
6773;"L2";"8/1/2010";"H145.V260";1;"9:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6775;"L2";"8/1/2010";"H145.V260";3;"9:50";NA;"Shoulder 1";"W";3,3;FALSE;0
6774;"L2";"8/1/2010";"H145.V260";1;"16:10";NA;"Peak";"W";1,1;FALSE;0
6776;"L2";"8/1/2010";"H145.V260";1;"19:10";NA;"Peak";"W";1,1;FALSE;0
6777;"L2";"8/1/2010";"H145.V260";8;"20:40";NA;"Shoulder 2";"W";8,8;TRUE;0
6778;"L2";"8/1/2010";"H145.V260";8;"22:00";NA;"Off Peak";"W";8,8;TRUE;0
6781;"L2";"4/1/2010";"H146.V261";1;"5:10";NA;"Off Peak";"W";1,1;FALSE;0
6779;"L2";"4/1/2010";"H146.V261";2;"7:50";NA;"Shoulder 1";"W";2,2;FALSE;0
6780;"L2";"4/1/2010";"H146.V261";1;"14:20";NA;"Peak";"W";1,1;FALSE;0
6782;"L2";"5/1/2010";"H146.V261";1;"17:10";NA;"Peak";"W";1,1;FALSE;0
6783;"L2";"6/1/2010";"H146.V261";2;"16:10";NA;"Peak";"W";2,2;FALSE;0
6784;"L2";"7/1/2010";"H146.V261";1;"19:00";NA;"Peak";"W";1,1;FALSE;0
6785;"L2";"8/1/2010";"H146.V261";1;"21:50";NA;"Shoulder 2";"W";1,1;FALSE;0
6786;"L2";"5/1/2010";"H146.V262";1;"13:30";NA;"Shoulder 1";"W";1,1;FALSE;0
6787;"L2";"5/1/2010";"H146.V262";1;"19:40";NA;"Peak";"W";1,1;FALSE;0
6789;"L2";"6/1/2010";"H146.V262";2;"10:20";NA;"Shoulder 1";"W";2,2;FALSE;0
6790;"L2";"6/1/2010";"H146.V262";1;"15:10";NA;"Peak";"W";1,1;FALSE;0
6788;"L2";"6/1/2010";"H146.V262";1;"23:00";NA;"Off Peak";"W";1,1;FALSE;0
6791;"L2";"7/1/2010";"H146.V262";1;"10:10";NA;"Shoulder 1";"W";1,1;FALSE;0
6792;"L2";"7/1/2010";"H146.V262";1;"11:20";NA;"Shoulder 1";"W";1,1;FALSE;0
6794;"L2";"8/1/2010";"H146.V262";1;"17:30";NA;"Peak";"W";1,1;FALSE;0
6793;"L2";"8/1/2010";"H146.V262";3;"22:10";NA;"Off Peak";"W";3,3;FALSE;0
6795;"L2";"6/1/2010";"H147.V263";1;"10:00";NA;"Shoulder 1";"W";1,1;FALSE;0
6796;"L2";"7/1/2010";"H147.V263";3;"8:20";NA;"Shoulder 1";"W";3,3;FALSE;0
6797;"L2";"7/1/2010";"H147.V263";3;"14:30";NA;"Peak";"W";3,3;FALSE;0
6798;"L2";"7/1/2010";"H147.V263";1;"17:40";NA;"Peak";"W";1,1;FALSE;0
6799;"L2";"8/1/2010";"H147.V263";2;"17:20";NA;"Peak";"W";2,2;FALSE;0
6800;"L2";"4/1/2010";"H148.V264";2;"8:50";NA;"Shoulder 1";"W";2,2;FALSE;0
6801;"L2";"4/1/2010";"H148.V264";1;"11:30";NA;"Shoulder 1";"W";1,1;FALSE;0
6802;"L2";"4/1/2010";"H148.V264";1;"19:50";NA;"Peak";"W";1,1;TRUE;0
6803;"L2";"4/1/2010";"H148.V264";4;"20:00";NA;"Shoulder 2";"W";4,4;TRUE;0
6804;"L2";"5/1/2010";"H148.V264";2;"17:50";NA;"Peak";"W";2,2;FALSE;0
6805;"L2";"5/1/2010";"H148.V264";2;"20:00";NA;"Shoulder 2";"W";2,2;FALSE;0
6806;"L2";"6/1/2010";"H148.V264";3;"12:20";NA;"Shoulder 1";"W";3,3;FALSE;0
6807;"L2";"6/1/2010";"H148.V264";1;"15:20";NA;"Peak";"W";1,1;FALSE;0
6808;"L2";"6/1/2010";"H148.V264";1;"18:40";NA;"Peak";"W";1,1;FALSE;0
6809;"L2";"7/1/2010";"H148.V264";1;"5:40";NA;"Off Peak";"W";1,1;FALSE;0
6810;"L2";"7/1/2010";"H148.V264";1;"20:20";NA;"Shoulder 2";"W";1,1;FALSE;0
6811;"L2";"4/1/2010";"H149.V265";2;"6:40";NA;"Off Peak";"W";2,2;FALSE;0
6812;"L2";"4/1/2010";"H149.V265";2;"22:40";NA;"Off Peak";"W";2,2;FALSE;0
6813;"L2";"5/1/2010";"H149.V265";1;"7:10";NA;"Shoulder 1";"W";1,1;FALSE;0
6814;"L2";"5/1/2010";"H149.V265";1;"11:30";NA;"Shoulder 1";"W";1,1;FALSE;0
6815;"L2";"5/1/2010";"H149.V265";4;"17:00";NA;"Peak";"W";4,4;FALSE;0
6816;"L2";"6/1/2010";"H149.V265";1;"6:30";NA;"Off Peak";"W";1,1;FALSE;0
6817;"L2";"6/1/2010";"H149.V265";2;"9:00";NA;"Shoulder 1";"W";2,2;FALSE;0
6818;"L2";"6/1/2010";"H149.V265";1;"16:30";NA;"Peak";"W";1,1;FALSE;0
6819;"L2";"6/1/2010";"H149.V265";2;"18:10";NA;"Peak";"W";2,2;FALSE;0
6821;"L2";"8/1/2010";"H149.V265";4;"7:10";NA;"Shoulder 1";"W";4,4;FALSE;0
6820;"L2";"8/1/2010";"H149.V265";1;"16:20";NA;"Peak";"W";1,1;FALSE;0
6822;"L2";"5/1/2010";"H149.V266";2;"11:20";NA;"Shoulder 1";"W";2,2;FALSE;0
6823;"L2";"5/1/2010";"H149.V266";2;"19:40";NA;"Peak";"W";2,2;FALSE;0
6824;"L2";"6/1/2010";"H149.V266";5;"12:00";NA;"Shoulder 1";"W";5,5;FALSE;0
6825;"L2";"6/1/2010";"H149.V266";10;"22:30";NA;"Off Peak";"W";11;FALSE;0
6826;"L2";"7/1/2010";"H149.V266";10;"12:20";NA;"Shoulder 1";"W";11;FALSE;0
6827;"L2";"8/1/2010";"H149.V266";10;"10:50";NA;"Shoulder 1";"W";11;FALSE;0
6828;"L2";"8/1/2010";"H149.V266";4;"16:30";NA;"Peak";"W";4,4;FALSE;0
6829;"L2";"4/1/2010";"H150.V267";1;"8:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6830;"L2";"4/1/2010";"H150.V267";3;"10:20";NA;"Shoulder 1";"W";3,3;FALSE;0
6831;"L2";"4/1/2010";"H150.V267";3;"19:10";NA;"Peak";"W";3,3;FALSE;0
6832;"L2";"5/1/2010";"H150.V267";1;"9:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6833;"L2";"5/1/2010";"H150.V267";3;"21:30";NA;"Shoulder 2";"W";3,3;FALSE;0
6834;"L2";"5/1/2010";"H150.V267";10;"23:10";NA;"Off Peak";"W";11;FALSE;0
6835;"L2";"6/1/2010";"H150.V267";9;"9:00";NA;"Shoulder 1";"W";9,9;FALSE;0
6836;"L2";"6/1/2010";"H150.V267";10;"12:00";NA;"Shoulder 1";"W";11;FALSE;0
6837;"L2";"7/1/2010";"H150.V267";6;"21:00";NA;"Shoulder 2";"W";6,6;TRUE;0
6838;"L2";"7/1/2010";"H150.V267";3;"22:00";NA;"Off Peak";"W";3,3;TRUE;0
6839;"L2";"8/1/2010";"H150.V267";1;"2:30";NA;"Off Peak";"W";1,1;FALSE;0
6840;"L2";"8/1/2010";"H150.V267";1;"8:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6841;"L2";"8/1/2010";"H150.V267";10;"9:30";NA;"Shoulder 1";"W";11;FALSE;0
6842;"L2";"8/1/2010";"H150.V267";1;"15:40";NA;"Peak";"W";1,1;FALSE;0
6843;"L2";"4/1/2010";"H150.V268";2;"8:40";NA;"Shoulder 1";"W";2,2;FALSE;0
6844;"L2";"4/1/2010";"H150.V268";1;"20:30";NA;"Shoulder 2";"W";1,1;FALSE;0
6846;"L2";"5/1/2010";"H150.V268";1;"4:50";NA;"Off Peak";"W";1,1;FALSE;0
6845;"L2";"5/1/2010";"H150.V268";1;"11:50";NA;"Shoulder 1";"W";1,1;FALSE;0
6847;"L2";"6/1/2010";"H150.V268";1;"19:50";NA;"Peak";"W";1,1;FALSE;0
6848;"L2";"4/1/2010";"H151.V269";1;"0:10";NA;"Off Peak";"W";1,1;FALSE;0
6851;"L2";"4/1/2010";"H151.V269";1;"3:20";NA;"Off Peak";"W";1,1;FALSE;0
6849;"L2";"4/1/2010";"H151.V269";2;"8:20";NA;"Shoulder 1";"W";2,2;FALSE;0
6850;"L2";"4/1/2010";"H151.V269";1;"11:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6852;"L2";"5/1/2010";"H151.V269";3;"8:10";NA;"Shoulder 1";"W";3,3;FALSE;0
6853;"L2";"6/1/2010";"H151.V269";2;"19:00";NA;"Peak";"W";2,2;FALSE;0
6854;"L2";"7/1/2010";"H151.V269";2;"16:20";NA;"Peak";"W";2,2;FALSE;0
6855;"L2";"8/1/2010";"H151.V269";1;"9:10";NA;"Shoulder 1";"W";1,1;FALSE;0
6857;"L2";"8/1/2010";"H151.V269";1;"19:50";NA;"Peak";"W";1,1;FALSE;0
6856;"L2";"8/1/2010";"H151.V269";1;"20:40";NA;"Shoulder 2";"W";1,1;FALSE;0
6858;"L2";"4/1/2010";"H151.V270";1;"8:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6859;"L2";"5/1/2010";"H151.V270";1;"20:40";NA;"Shoulder 2";"W";1,1;FALSE;0
6861;"L2";"6/1/2010";"H151.V270";1;"12:00";NA;"Shoulder 1";"W";1,1;FALSE;0
6860;"L2";"6/1/2010";"H151.V270";1;"13:10";NA;"Shoulder 1";"W";1,1;FALSE;0
6862;"L2";"6/1/2010";"H151.V270";1;"21:10";NA;"Shoulder 2";"W";1,1;FALSE;0
